,0
2513,279720
2514,232824
2515,2529
2516,243358
2517,8195
2518,145633
2519,191572
2520,262208
2521,40832
2522,269199
2523,229414
2524,161226
2525,145645
2526,184459
2527,127127
2528,91523
2529,225729
2530,300936
2531,322589
2532,223278
2533,258148
2534,257193
2535,235922
2536,531
2537,231819
2538,2288
2539,269160
2540,321608
2541,124965
2542,130882
2543,248949
2544,214234
2545,295945
2546,298060
2547,285253
2548,25261
2549,232520
2550,125046
2551,160081
2552,350636
2553,37400
2554,32944
2555,192455
2556,216439
2557,192934
2558,18485
2559,19841
2560,22897
2561,156501
2562,207016
2563,164812
2564,171479
2565,285036
2566,204431
2567,308989
2568,32484
2569,368058
2570,2533
2571,267058
2572,264239
2573,128931
2574,78733
2575,3972
2576,271754
2577,212765
2578,224483
2579,140535
2580,112373
2581,286
2582,20
2583,193621
2584,39188
2585,3870
2586,41429
2587,193557
2588,8172
2589,225482
2590,254513
2591,192312
2592,31479
2593,270143
2594,191301
2595,632
2596,714
2597,132544
2598,122
2599,125311
2600,246816
2601,178570
2602,299452
2603,218129
2604,168054
2605,138704
2606,142402
2607,198707
2608,128554
2609,145976
2610,176524
2611,167763
2612,108
2613,102104
2614,205127
2615,128445
2616,117960
2617,275916
2618,122588
2619,168679
2620,2476
2621,7865
2622,1293
2623,32674
2624,299027
2625,59753
2626,139952
2627,304531
2628,1262
2629,358816
2630,1423
2631,197065
2632,175
2633,85250
2634,883
2635,193560
2636,208775
2637,190400
2638,181495
2639,187687
2640,250621
2641,321108
2642,199723
2643,234931
2644,32441
2645,173200
2646,247417
2647,38309
2648,1260
2649,255664
2650,184491
2651,128664
2652,235591
2653,59
2654,258308
2655,283649
2656,309113
2657,2266
2658,330084
2659,7866
2660,169464
2661,103660
2662,231999
2663,200847
2664,111
2665,27356
2666,936
2667,28620
2668,4688
2669,247342
2670,246297
2671,304847
2672,19348
2673,329450
2674,325348
2675,2165
2676,168274
2677,344277
2678,280132
2679,216403
2680,303954
2681,22532
2682,932
2683,276086
2684,348
2685,55253
2686,16216
2687,276386
2688,1589
2689,277458
2690,32116
2691,348554
2692,179182
2693,300930
2694,147930
2695,288080
2696,296167
2697,250396
2698,270138
2699,34615
2700,267814
2701,203411
2702,298281
2703,28829
2704,254123
2705,243797
2706,99392
2707,41302
2708,253398
2709,154301
2710,171890
2711,255708
2712,3439
2713,272409
2714,193670
2715,154003
2716,177659
2717,305761
2718,34373
2719,140717
2720,153097
2721,127493
2722,342894
2723,359402
2724,240225
2725,6068
2726,23817
2727,184346
2728,55952
2729,320527
2730,1491
2731,124839
2732,40425
2733,30241
2734,70519
2735,343526
2736,327056
2737,149809
2738,331224
2739,237087
2740,2639
2741,1194
2742,366162
2743,250780
2744,313531
2745,129731
2746,182704
2747,23686
2748,118000
2749,156442
2750,34969
2751,182082
2752,333055
2753,119012
2754,260407
2755,1425
2756,317372
2757,271785
2758,265
2759,119866
2760,197320
2761,316624
2762,119781
2763,520
2764,217776
2765,8170
2766,1334
2767,285157
2768,153737
2769,286428
2770,207991
2771,28723
2772,134520
2773,805
2774,245659
2775,17393
2776,133528
2777,148290
2778,264476
2779,12350
2780,237860
2781,307386
2782,271530
2783,209003
2784,38786
2785,174524
2786,143176
2787,80006
2788,185196
2789,24037
2790,355888
2791,324090
2792,293531
2793,267475
2794,191055
2795,90870
2796,5620
2797,306321
2798,5622
2799,172971
2800,172552
2801,93724
2802,16
2803,287
2804,96152
2805,189067
2806,273779
2807,283797
2808,1917
2809,301607
2810,233676
2811,266504
2812,274533
2813,1621
2814,35350
2815,297895
2816,136000
2817,319793
2818,245353
2819,4249
2820,223
2821,37734
2822,246201
2823,228133
2824,312618
2825,202288
2826,23418
2827,3041
2828,160958
2829,340897
2830,149241
2831,322562
2832,21654
2833,264164
2834,267735
2835,210040
2836,322785
2837,56786
2838,69601
2839,130486
2840,228668
2841,232524
2842,219832
2843,200058
2844,125977
2845,2162
2846,35572
2847,313065
2848,206490
2849,75091
2850,273264
2851,32424
2852,35505
2853,270636
2854,226605
2855,4174
2856,287754
2857,293264
2858,11945
2859,23730
2860,246639
2861,198522
2862,101
2863,175360
2864,362986
2865,24762
2866,270293
2867,129351
2868,508
2869,124969
2870,156548
2871,256067
2872,163930
2873,30539
2874,225910
2875,143096
2876,135281
2877,20133
2878,235344
2879,197831
2880,247314
2881,124668
2882,172242
2883,255907
2884,173096
2885,231197
2886,205498
2887,23451
2888,95105
2889,96792
2890,3236
2891,230769
2892,264196
2893,358085
2894,237145
2895,75212
2896,130877
2897,287941
2898,38548
2899,36708
2900,215371
2901,159469
2902,181260
2903,3421
2904,2612
2905,31291
2906,287607
2907,229741
2908,27463
2909,68076
2910,42939
2911,221248
2912,14808
2913,7806
2914,5406
2915,255393
2916,333539
2917,227273
2918,2932
2919,296
2920,118610
2921,30
2922,3202
2923,3967
2924,25951
2925,11168
2926,100679
2927,274037
2928,67600
2929,210900
2930,322563
2931,172155
2932,25729
2933,358124
2934,27048
2935,235655
2936,282439
2937,4583
2938,20545
2939,109779
2940,17449
2941,141090
2942,181761
2943,302344
2944,193210
2945,108722
2946,257
2947,38032
2948,692
2949,253106
2950,206757
2951,24509
2952,8829
2953,206504
2954,108018
2955,325810
2956,348096
2957,815
2958,275215
2959,788
2960,159581
2961,84465
2962,58602
2963,234248
2964,759
2965,2238
2966,192834
2967,1561
2968,245928
2969,6866
2970,46007
2971,133956
2972,8490
2973,137155
2974,188314
2975,191538
2976,324853
2977,265017
2978,169
2979,1265
2980,433
2981,256065
2982,303554
2983,266179
2984,63091
2985,6366
2986,200456
2987,189
2988,177965
2989,322195
2990,298586
2991,312767
2992,357
2993,139033
2994,177249
2995,270538
2996,181617
2997,8924
2998,635
2999,168433
3000,135649
3001,275870
3002,201006
3003,88126
3004,3139
3005,148532
3006,155451
3007,44
3008,278554
3009,219708
3010,96749
3011,339614
3012,2795
3013,243538
3014,40770
3015,6050
3016,124968
3017,420
3018,281248
3019,169704
3020,1758
3021,192947
3022,40831
3023,36888
3024,223779
3025,248117
3026,19948
3027,207062
3028,299
3029,237031
3030,130792
3031,140343
3032,230342
3033,343322
3034,5205
3035,255570
3036,177939
3037,19301
3038,58
3039,250561
3040,1770
3041,224316
3042,150926
3043,234828
3044,192638
3045,154428
3046,2516
3047,204493
3048,15369
3049,313807
3050,191612
3051,39336
3052,322564
3053,94389
3054,304985
3055,201186
3056,177197
3057,84889
3058,39242
3059,147
3060,12157
3061,182351
3062,308621
3063,35285
3064,176565
3065,283211
3066,2389
3067,20022
3068,331820
3069,22551
3070,284333
3071,33107
3072,152237
3073,179245
3074,343362
3075,71655
3076,218050
3077,8124
3078,267370
3079,127095
3080,366310
3081,208480
3082,23604
3083,22398
3084,3263
3085,437
3086,312804
3087,252854
3088,827
3089,130899
3090,244099
3091,199493
3092,118247
3093,260332
3094,257058
3095,351605
3096,283242
3097,188164
3098,299255
3099,228602
3100,178613
3101,14083
3102,267009
3103,135243
3104,172546
3105,286160
3106,41569
3107,114387
3108,255683
3109,186995
3110,275969
3111,124380
3112,234190
3113,313698
3114,287158
3115,262201
3116,287742
3117,213492
3118,141791
3119,138788
3120,19996
3121,245197
3122,10081
3123,236248
3124,227545
3125,18460
3126,174155
3127,155708
3128,79073
3129,355433
3130,117942
3131,254683
3132,140951
3133,287322
3134,3267
3135,39813
3136,162559
3137,343844
3138,126008
3139,251420
3140,177079
3141,309129
3142,255249
3143,1037
3144,186721
3145,2582
3146,56707
3147,38872
3148,233896
3149,346482
3150,294230
3151,32165
3152,237706
3153,33643
3154,12346
3155,21804
3156,314582
3157,464
3158,85769
3159,247694
3160,66855
3161,297658
3162,314580
3163,196257
3164,156373
3165,18985
3166,205907
3167,260710
3168,43307
3169,1597
3170,154173
3171,137776
3172,76674
3173,83040
3174,226213
3175,203102
3176,341496
3177,147537
3178,283152
3179,3837
3180,274090
3181,18500
3182,324242
3183,1017
3184,283212
3185,139245
3186,226631
3187,322703
3188,327831
3189,20806
3190,183896
3191,183308
3192,142854
3193,943
3194,164698
3195,295681
3196,340237
3197,247436
3198,298635
3199,189848
3200,179719
3201,364186
3202,342372
3203,257067
3204,275010
3205,171129
3206,208766
3207,357028
3208,173047
3209,245357
3210,166158
3211,37231
3212,144734
3213,216381
3214,329
3215,21641
3216,275974
3217,214988
3218,79131
3219,96713
3220,204837
3221,15033
3222,149853
3223,25071
3224,296577
3225,317105
3226,256877
3227,190639
3228,302469
3229,214
3230,142325
3231,108044
3232,161546
3233,286431
3234,155122
3235,94902
3236,34320
3237,160418
3238,11949
3239,270836
3240,29773
3241,117914
3242,124847
3243,360153
3244,102148
3245,142124
3246,281619
3247,185709
3248,12681
3249,22278
3250,3409
3251,305462
3252,173341
3253,293207
3254,352764
3255,319579
3256,132428
3257,626
3258,40444
3259,122889
3260,129122
3261,244769
3262,1038
3263,139131
3264,99358
3265,2375
3266,261145
3267,142830
3268,3605
3269,257164
3270,242520
3271,161547
3272,24920
3273,137397
3274,276004
3275,244330
3276,192547
3277,37165
3278,261403
3279,35614
3280,56885
3281,165662
3282,147116
3283,276997
3284,312786
3285,350948
3286,313473
3287,311322
3288,6613
3289,265784
3290,422
3291,264637
3292,282922
3293,4090
3294,225885
3295,180602
3296,242667
3297,84772
3298,78954
3299,65673
3300,37301
3301,84838
3302,175695
3303,180198
3304,344768
3305,17484
3306,251723
3307,19854
3308,229370
3309,84469
3310,216497
3311,266993
3312,178944
3313,3348
3314,99875
3315,172540
3316,258451
3317,95234
3318,155173
3319,4616
3320,215308
3321,18291
3322,31722
3323,235544
3324,283095
3325,5942
3326,3655
3327,199223
3328,186864
3329,181329
3330,34127
3331,93538
3332,105624
3333,364766
3334,300664
3335,255360
3336,179071
3337,334011
3338,252688
3339,7349
3340,120605
3341,253786
3342,165967
3343,300305
3344,154910
3345,164702
3346,169274
3347,97915
3348,9
3349,292032
3350,253719
3351,115293
3352,295535
3353,338
3354,156266
3355,328124
3356,3234
3357,148261
3358,68858
3359,149119
3360,256918
3361,231991
3362,163640
3363,152899
3364,1645
3365,97357
3366,195867
3367,300700
3368,246228
3369,205477
3370,202982
3371,202755
3372,262341
3373,46158
3374,292564
3375,238916
3376,60131
3377,302280
3378,205057
3379,2604
3380,25674
3381,215437
3382,283642
3383,281658
3384,178302
3385,188720
3386,34599
3387,131118
3388,259066
3389,10788
3390,118497
3391,140519
3392,200171
3393,341048
3394,184522
3395,200
3396,188076
3397,270168
3398,315043
3399,307844
3400,35342
3401,101020
3402,128063
3403,380
3404,140125
3405,256839
3406,257674
3407,103132
3408,25234
3409,5795
3410,25794
3411,183315
3412,75547
3413,28025
3414,36367
3415,241491
3416,182120
3417,170199
3418,269618
3419,176803
3420,670
3421,29663
3422,282418
3423,6795
3424,129320
3425,257096
3426,172881
3427,135116
3428,156180
3429,5451
3430,140863
3431,1430
3432,33003
3433,292034
3434,234429
3435,29410
3436,206509
3437,178044
3438,30662
3439,302917
3440,249821
3441,366752
3442,122891
3443,41490
3444,177147
3445,221155
3446,56933
3447,68228
3448,32341
3449,153728
3450,231962
3451,4370
3452,180325
3453,3986
3454,256705
3455,193953
3456,713
3457,174744
3458,139562
3459,358800
3460,908
3461,85
3462,313963
3463,281549
3464,353815
3465,6541
3466,29109
3467,1444
3468,149787
3469,174614
3470,175973
3471,41003
3472,9028
3473,265285
3474,73863
3475,700
3476,275802
3477,256707
3478,38194
3479,160968
3480,204728
3481,286344
3482,316287
3483,255805
3484,207910
3485,371
3486,30356
3487,117663
3488,2652
3489,160559
3490,249673
3491,279306
3492,330950
3493,2290
3494,23985
3495,186323
3496,186701
3497,3141
3498,261342
3499,296694
3500,131891
3501,318243
3502,216856
3503,17804
3504,360206
3505,246150
3506,270956
3507,31503
3508,258104
3509,155
3510,160964
3511,286158
3512,108831
3513,370164
3514,107190
3515,68247
3516,320819
3517,31133
3518,271512
3519,276090
3520,254619
3521,167698
3522,21892
3523,545
3524,1419
3525,257668
3526,204575
3527,194230
3528,9408
3529,19
3530,20080
3531,339263
3532,302193
3533,160903
3534,444
3535,251442
3536,25584
3537,178591
3538,129090
3539,327971
3540,75223
3541,5684
3542,10383
3543,4505
3544,247160
3545,2633
3546,136594
3547,22287
3548,340790
3549,322524
3550,200726
3551,172225
3552,272438
3553,152757
3554,66085
3555,74390
3556,29687
3557,24565
3558,256669
3559,256623
3560,232979
3561,205885
3562,331328
3563,278751
3564,38657
3565,258412
3566,268890
3567,136440
3568,218995
3569,42743
3570,179933
3571,135654
3572,201308
3573,154443
3574,283137
3575,13883
3576,63706
3577,341165
3578,350689
3579,193668
3580,193512
3581,170318
3582,32014
3583,12632
3584,2228
3585,256513
3586,1459
3587,19679
3588,1666
3589,193840
3590,241225
3591,36345
3592,235627
3593,173441
3594,2981
3595,13293
3596,40531
3597,2689
3598,29308
3599,86955
3600,215616
3601,192927
3602,21380
3603,293959
3604,335869
3605,345377
3606,269526
3607,10660
3608,118402
3609,75448
3610,192120
3611,24070
3612,173805
3613,257380
3614,200785
3615,319807
3616,93971
3617,782
3618,1768
3619,219512
3620,1710
3621,145308
3622,11265
3623,191475
3624,313261
3625,249814
3626,197072
3627,10819
3628,222887
3629,200924
3630,203828
3631,179820
3632,256509
3633,131449
3634,1447
3635,302461
3636,255633
3637,3128
3638,27172
3639,20609
3640,282291
3641,170
3642,195227
3643,4204
3644,364641
3645,257198
3646,179448
3647,353152
3648,1036
3649,1323
3650,277080
3651,301019
3652,234521
3653,230498
3654,238094
3655,75789
3656,299566
3657,53168
3658,180231
3659,275034
3660,30804
3661,275089
3662,224133
3663,178134
3664,338069
3665,102898
3666,98085
3667,171835
3668,125993
3669,315631
3670,230251
3671,235
3672,4095
3673,258411
3674,292187
3675,363622
3676,258242
3677,22198
3678,37208
3679,294693
3680,129156
3681,269146
3682,7104
3683,187353
3684,322709
3685,2455
3686,135262
3687,234711
3688,178896
3689,215565
3690,31056
3691,362541
3692,305986
3693,6281
3694,141
3695,247724
3696,178550
3697,17104
3698,231665
3699,298572
3700,150146
3701,110
3702,3154
3703,4529
3704,859
3705,19650
3706,25420
3707,155689
3708,262733
3709,339
3710,295949
3711,173294
3712,154634
3713,316750
3714,15889
3715,302734
3716,322421
3717,73538
3718,173319
3719,1213
3720,272993
3721,19184
3722,115233
3723,91534
3724,3464
3725,266448
3726,32114
3727,283792
3728,186279
3729,322616
3730,238164
3731,192297
3732,143075
3733,253574
3734,352179
3735,159492
3736,230408
3737,298562
3738,204605
3739,4212
3740,307963
3741,354886
3742,116858
3743,268493
3744,38749
3745,206939
3746,42898
3747,804
3748,40214
3749,3553
3750,1431
3751,183572
3752,112869
3753,234337
3754,3893
3755,329670
3756,293
3757,27739
3758,257582
3759,167298
3760,32989
3761,234469
3762,6688
3763,142084
3764,341974
3765,7929
3766,3452
3767,224031
3768,146735
3769,25574
3770,121041
3771,253807
3772,298282
3773,2247
3774,131682
3775,226254
3776,6581
3777,267304
3778,254213
3779,229427
3780,19363
3781,96613
3782,2998
3783,137290
3784,104994
3785,145601
3786,266304
3787,194923
3788,550
3789,84159
3790,204817
3791,71021
3792,245645
3793,283
3794,92120
3795,9825
3796,194789
3797,253399
3798,234691
3799,1585
3800,254888
3801,1372
3802,21754
3803,252693
3804,153425
3805,353150
3806,14634
3807,2535
3808,260316
3809,334829
3810,1125
3811,148271
3812,8147
3813,166854
3814,52328
3815,194286
3816,20079
3817,3406
3818,67601
3819,173536
3820,4211
3821,214996
3822,7804
3823,4471
3824,6707
3825,91034
3826,270131
3827,22457
3828,18803
3829,6719
3830,1209
3831,278783
3832,130390
3833,113927
3834,18289
3835,267
3836,355483
3837,129556
3838,541
3839,369270
3840,340288
3841,358981
3842,329939
3843,199182
3844,301084
3845,201846
3846,171630
3847,352695
3848,57163
3849,195194
3850,14080
3851,101865
3852,148205
3853,323898
3854,302809
3855,2748
3856,29581
3857,33665
3858,3243
3859,230191
3860,237251
3861,228051
3862,98242
3863,338434
3864,5534
3865,209877
3866,284429
3867,1830
3868,289550
3869,182770
3870,295957
3871,234450
3872,109969
3873,282171
3874,244320
3875,300367
3876,147431
3877,1679
3878,72667
3879,367379
3880,218376
3881,261009
3882,202721
3883,241164
3884,236305
3885,253215
3886,338468
3887,163920
3888,69120
3889,29259
3890,191177
3891,87821
3892,125050
3893,32838
3894,274349
3895,80642
3896,247704
3897,12140
3898,339031
3899,285773
3900,175878
3901,284616
3902,5336
3903,147623
3904,63632
3905,121193
3906,25213
3907,21287
3908,243696
3909,5576
3910,29285
3911,255659
3912,5419
3913,33468
3914,259809
3915,25823
3916,8817
3917,19947
3918,255455
3919,1552
3920,276497
3921,1338
3922,3312
3923,67181
3924,35248
3925,69130
3926,12896
3927,96026
3928,316080
3929,110524
3930,178940
3931,219232
3932,257601
3933,142555
3934,130552
3935,188390
3936,282463
3937,124622
3938,254188
3939,150484
3940,13532
3941,431
3942,344697
3943,269041
3944,4985
3945,168839
3946,289247
3947,13362
3948,2539
3949,263192
3950,354544
3951,1800
3952,247360
3953,333981
3954,207753
3955,211940
3956,299800
3957,123576
3958,236239
3959,22237
3960,6539
3961,95
3962,269967
3963,254088
3964,277030
3965,65200
3966,6955
3967,315234
3968,15157
3969,73313
3970,58099
3971,80979
3972,193428
3973,199242
3974,64826
3975,280834
3976,229632
3977,17394
3978,327076
3979,3577
3980,314577
3981,125924
3982,140457
3983,2250
3984,403
3985,206206
3986,20295
3987,325853
3988,306680
3989,265204
3990,148291
3991,189664
3992,319135
3993,133285
3994,309408
3995,179835
3996,344254
3997,568
3998,266140
3999,23
4000,331059
4001,37728
4002,125943
4003,315059
4004,29602
4005,24304
4006,307971
4007,164840
4008,178892
4009,258413
4010,184842
4011,25900
4012,249675
4013,183578
4014,30932
4015,96704
4016,4206
4017,8552
4018,227893
4019,35035
4020,119337
4021,212662
4022,7479
4023,225163
4024,14683
4025,233973
4026,34004
